Unnamed: 0,Field_ID,Elevation,Latitude,Longitude,Location,Slope,Rainfall,Min_temperature_C,Max_temperature_C,Ave_temps,Soil_Fertility,Soil_Type,pH,Pollution_Level,Plot_Size,Chosen_Crop,Annual_Yield,Standard_Yield
24854,24854,646.11816,-9.687815,-1.006493,Rural_Sokoto,3.4121869,1907.1,-3.7,31.6,13.95,0.65,Volcanic,4.390382,0.14510411,14.9,tea,12.698967,0.85227966
24855,24855,736.44836,-5.5155425,-7.6507993,Rural_Amanzi,8.951902,683.7,-4.0,28.4,12.2,0.57,Sandy,5.527987,0.414141,4.1,maize,1.8020701,0.4395293
24856,24856,564.0191,-1.5325099,-3.4389849,Rural_Kilimani,4.4541526,646.6,-5.6,33.1,13.75,0.55,Loamy,5.4852686,0.07466387,2.4,potato,1.6605668,0.6919029
24857,24857,641.9705,-7.5746446,-2.6641912,Rural_Hawassa,7.079499,1139.7,-4.4,30.6,13.1,0.6,Sandy,6.581493,0.26013678,4.9,wheat,2.4848263,0.50710744
24858,24858,847.84564,-5.015411,-5.772375,Rural_Kilimani,8.932638,603.1,-3.0,28.5,12.75,0.57,Rocky,5.1284294,0.30873194,4.5,maize,2.0911698,0.4647044
24859,24859,889.653,-2.9202633,-7.691341,Rural_Kilimani,15.99227,753.6,-2.5,26.4,11.95,0.6,Rocky,5.4737844,0.05754573,1.5,potato,0.9218586,0.6145724
24860,24860,771.4606,-8.827228,-7.5922394,Rural_Akatsi,16.551876,1584.1,-2.8,30.8,14.0,0.66,Volcanic,4.2142525,0.06665595,1.8,tea,1.2552814,0.69737864
24861,24861,864.6385,-4.0466866,-6.520141,Rural_Kilimani,6.649373,622.8,-2.9,28.3,12.7,0.56,Rocky,4.518269,0.22846961,4.7,potato,2.4247837,0.51591146
24862,24862,416.33923,-10.922375,-9.042726,Rural_Akatsi,3.3266792,1856.4,-5.8,34.5,14.35,0.64,Silt,6.9342575,0.06001128,9.3,banana,4.1589518,0.44719914
24863,24863,628.61273,-9.489564,-2.384905,Rural_Hawassa,10.096247,1742.5,-3.8,29.3,12.75,0.65,Silt,6.916792,0.10411729,3.0,coffee,1.3006059,0.43353528
24864,24864,571.9877,-13.52216,-5.5786767,Rural_Hawassa,11.138963,1806.6,-4.5,29.1,12.3,0.66,Silt,5.600874,6.859062e-07,4.4,banana,2.3760746,0.54001695
24865,24865,875.6195,-3.2221448,-2.7047327,Rural_Kilimani,5.1672497,1040.8,-2.4,28.8,13.2,0.59,Rocky,6.095959,0.39859983,3.4,cassava,1.7025155,0.5007399
24866,24866,698.4612,-4.983871,-8.024682,Rural_Amanzi,15.472335,649.2,-4.4,33.0,14.3,0.59,Sandy,4.6193585,0.3325396,1.9,potato,0.9794766,0.515514
24867,24867,868.0752,-3.2807188,-7.3670087,Rural_Kilimani,37.090313,679.7,-2.9,33.2,15.15,0.66,Sandy,4.510989,0.10262148,1.2,potato,0.6720902,0.5600751
24868,24868,741.437,-4.3936253,-1.8758836,Rural_Kilimani,1.8948836,1025.1,-3.6,29.7,13.05,0.58,Sandy,6.4663324,0.624153,13.4,coffee,3.7994266,0.2835393
24869,24869,725.4009,-6.011169,-3.9164739,Rural_Hawassa,50.545826,701.5,-4.1,31.0,13.45,0.7,Sandy,5.0077896,0.20673552,1.6,wheat,0.7211829,0.4507393
24870,24870,862.3505,-4.2133975,-4.78136,Rural_Kilimani,9.498302,645.4,-2.9,29.7,13.4,0.57,Rocky,4.763645,0.23469879,3.2,potato,1.7730045,0.5540639
24871,24871,657.27686,-8.25951,-6.70483,Rural_Akatsi,6.2607274,1190.6,-4.2,29.2,12.5,0.6,Sandy,4.9741235,0.15981859,2.9,cassava,1.4361258,0.49521577
24872,24872,848.64874,-1.3567878,-2.1371512,Rural_Kilimani,15.698444,1278.8,-2.4,32.1,14.85,0.64,Volcanic,3.9375198,0.06269263,0.8,tea,0.43867218,0.54834026
24873,24873,483.94836,-0.14475636,-3.227268,Rural_Kilimani,3.5856297,645.4,-6.3,31.5,12.6,0.55,Loamy,5.59703,0.0027685305,14.8,maize,9.258423,0.62556916
24874,24874,440.24173,-10.183441,-5.7318335,Rural_Hawassa,2.4362905,1578.2,-5.9,34.6,14.35,0.62,Silt,6.0011215,0.25387964,9.5,coffee,4.471095,0.47064158
24875,24875,399.457,-10.615988,-6.276892,Rural_Hawassa,16.083271,1641.5,-6.3,33.5,13.6,0.67,Silt,6.9501586,0.21907823,1.2,banana,0.42960373,0.3580031
24876,24876,614.84534,-8.367646,-6.5471687,Rural_Akatsi,10.293,1173.6,-4.6,33.4,14.4,0.61,Loamy,6.400084,0.17047219,2.9,maize,1.758159,0.60626173
24877,24877,711.94226,-14.391758,-6.078689,Rural_Hawassa,3.4593894,1669.0,-3.3,30.7,13.7,0.63,Volcanic,5.2377105,1.2212541e-08,8.8,banana,4.6343026,0.52662534
24878,24878,809.30817,-11.093591,-0.29926854,Rural_Sokoto,0.6780492,2332.5,-1.8,28.4,13.3,0.67,Volcanic,4.8525553,0.34027842,7.4,tea,4.765512,0.6439881
24879,24879,826.51276,-5.20465,-4.3894587,Rural_Kilimani,15.47713,665.7,-3.2,30.2,13.5,0.59,Sandy,6.141499,0.24432427,0.7,maize,0.4015769,0.5736813
24880,24880,401.50003,-11.625262,-5.5921907,Rural_Hawassa,21.06948,1805.2,-6.1,32.8,13.35,0.69,Silt,5.710557,0.0069489502,1.2,rice,0.7396317,0.6163598
24881,24881,234.92627,-13.405011,-7.596744,Rural_Hawassa,3.2792447,1490.2,-7.8,32.2,12.2,0.61,Peaty,5.5399795,2.2193666e-05,14.5,rice,9.589197,0.66132396
24882,24882,459.6715,-9.412968,-6.718344,Rural_Akatsi,7.948431,1388.7,-5.9,34.2,14.15,0.62,Silt,5.8903418,0.05854103,4.4,banana,1.9288727,0.43838015
24883,24883,705.4317,-7.259246,-5.830935,Rural_Hawassa,1.3903599,864.0,-4.1,29.8,12.85,0.56,Sandy,6.4872775,0.32348028,8.6,wheat,4.617857,0.53696007
24884,24884,615.61896,-6.2094193,-3.556105,Rural_Hawassa,4.423201,668.8,-5.1,31.7,13.3,0.56,Loamy,5.7653227,0.362242,2.9,potato,1.8660568,0.64346784
24885,24885,834.5284,-5.3037753,-5.65976,Rural_Kilimani,17.316675,609.5,-3.2,31.1,13.95,0.59,Sandy,6.311289,0.30997208,1.4,maize,0.7920476,0.5657483
24886,24886,747.3376,-8.903824,-2.0065174,Rural_Sokoto,23.258797,1719.6,-2.9,27.5,12.3,0.69,Volcanic,4.7257385,0.049462788,1.7,tea,1.3754814,0.80910665
24887,24887,720.8318,-5.2632236,-5.1237106,Rural_Kilimani,17.867073,500.5,-4.3,30.5,13.1,0.59,Sandy,6.2980204,0.29835278,1.4,potato,0.7390301,0.52787864
24888,24888,555.8948,-5.407406,0.67372817,Rural_Kilimani,5.368562,1179.2,-5.1,31.8,13.35,0.6,Loamy,5.489491,0.69698006,3.2,wheat,1.3644392,0.42638728
24889,24889,776.80743,-1.942528,-3.2813234,Rural_Kilimani,6.769805,883.4,-3.4,31.7,14.15,0.58,Sandy,6.600391,0.154132,3.0,coffee,1.1868653,0.3956218
24890,24890,820.6285,-3.4339125,-3.646197,Rural_Kilimani,15.497742,781.8,-3.1,30.3,13.6,0.6,Sandy,4.739371,0.2574987,0.8,potato,0.43507534,0.54384416
24891,24891,798.6173,-6.9889045,-7.3940363,Rural_Akatsi,3.0211656,1004.2,-3.1,27.1,12.0,0.58,Sandy,5.592007,0.19957715,9.2,wheat,4.3666277,0.47463343
24892,24892,815.22125,-4.573853,-1.3758714,Rural_Kilimani,2.5134351,1197.0,-2.8,26.8,12.0,0.59,Sandy,5.033119,0.81406814,8.1,wheat,2.0372014,0.25150636
24893,24893,729.14014,-2.852678,-4.3804493,Rural_Kilimani,10.886184,588.7,-4.1,29.6,12.75,0.57,Sandy,6.420115,0.1449288,3.4,maize,1.9249713,0.56616807
24894,24894,660.37573,-9.241751,-0.11007473,Rural_Sokoto,1.378134,1883.1,-3.6,29.9,13.15,0.64,Volcanic,5.0414762,0.19907144,9.4,tea,8.2744255,0.88025796
24895,24895,897.0928,-3.93855,-5.5336304,Rural_Kilimani,43.913445,641.3,-2.6,26.3,11.85,0.68,Sandy,5.7459183,0.23448187,0.8,potato,0.5111311,0.63891387
24896,24896,656.26666,-7.9711456,-7.1913285,Rural_Akatsi,11.01125,1112.9,-4.5,30.3,12.9,0.61,Sandy,4.983711,0.09018017,4.8,wheat,1.9350027,0.40312555
24897,24897,502.58893,-1.0594121,-3.4299755,Rural_Kilimani,26.870272,603.0,-6.2,31.8,12.8,0.62,Loamy,4.8460517,0.029006492,1.6,potato,1.0248003,0.6405002
24898,24898,254.15181,-12.751686,-7.0201535,Rural_Hawassa,17.19577,1618.0,-7.7,32.0,12.15,0.67,Silt,5.850442,0.00021473132,0.8,banana,0.34507817,0.43134773
24899,24899,473.24402,-11.165682,-9.317507,Rural_Akatsi,25.8339,1959.7,-5.2,29.2,12.0,0.72,Silt,7.161031,0.028276253,1.1,wheat,0.5155785,0.46870774
24900,24900,571.33167,-6.240959,-6.6192427,Rural_Amanzi,15.292992,509.1,-5.6,29.8,12.1,0.58,Loamy,5.7807846,0.29078117,1.3,wheat,0.83044827,0.63880634
24901,24901,764.7245,-1.8073572,-0.76324385,Rural_Kilimani,6.928826,1456.8,-3.0,31.7,14.35,0.62,Volcanic,4.3853207,0.0721136,2.1,tea,1.462719,0.69653285
24902,24902,670.40027,-7.187155,-2.889422,Rural_Hawassa,17.272419,1034.0,-4.3,31.4,13.55,0.62,Sandy,4.5211463,0.26729494,0.8,tea,0.43940094,0.54925114
24903,24903,254.58337,-13.495126,-7.853507,Rural_Hawassa,3.7360396,1487.4,-7.6,34.1,13.25,0.62,Silt,5.6281466,1.9305475e-05,7.5,rice,4.499394,0.5999192
24904,24904,849.5035,-10.066293,0.1782206,Rural_Sokoto,10.221808,2260.2,-1.5,30.0,14.25,0.69,Volcanic,4.1229014,0.3669144,3.8,tea,2.1054652,0.5540698
24905,24905,779.7768,-7.0745125,-8.164326,Rural_Amanzi,4.2631216,1113.7,-3.2,31.6,14.2,0.59,Sandy,6.7677183,0.12697016,4.5,wheat,2.4576807,0.5461513
24906,24906,216.05782,-11.764939,-6.966098,Rural_Hawassa,7.720763,1642.5,-7.8,33.6,12.9,0.64,Silt,5.5379763,0.0064848126,2.5,banana,1.0438749,0.41754994
24907,24907,903.2492,-1.4018447,-1.835342,Rural_Kilimani,15.202699,1408.6,-1.8,28.7,13.45,0.65,Volcanic,4.156343,0.05876347,1.3,tea,0.75678223,0.58214015
24908,24908,267.2948,-11.760433,-6.2228365,Rural_Hawassa,19.480272,1683.4,-7.3,32.1,12.4,0.68,Silt,6.374536,0.0050062193,0.7,banana,0.3029799,0.4328284
24909,24909,374.59125,-11.413495,-8.177839,Rural_Akatsi,30.338552,1822.8,-6.2,30.9,12.35,0.72,Silt,7.194282,0.29989335,1.6,wheat,0.6618508,0.41365677
24910,24910,635.94464,-7.187155,-2.5831082,Rural_Hawassa,14.193607,1046.9,-4.6,30.0,12.7,0.62,Loamy,6.0166497,0.38509777,0.6,coffee,0.25334027,0.4222338
24911,24911,791.8465,-1.2171113,-1.4929913,Rural_Kilimani,8.684474,1393.1,-2.8,33.4,15.3,0.62,Volcanic,5.870883,0.034911845,4.4,cassava,2.434128,0.553211
24912,24912,332.77148,-13.666342,-7.011144,Rural_Hawassa,5.845542,1522.2,-6.8,33.7,13.45,0.63,Silt,7.4716625,1.9213923e-07,3.6,banana,1.0751884,0.29866344
24913,24913,747.20966,-2.0822043,-0.5965731,Rural_Kilimani,1.8642386,1435.9,-3.2,29.3,13.05,0.61,Volcanic,4.606742,0.10302184,9.9,cassava,4.03436,0.4075111
24914,24914,521.89355,-10.43576,-7.002135,Rural_Akatsi,2.7890098,1768.0,-4.9,29.9,12.5,0.63,Silt,5.5045924,0.06530834,11.7,banana,5.8499913,0.49999928
24915,24915,546.81903,-5.993146,-3.4434896,Rural_Hawassa,10.929268,581.9,-5.8,31.7,12.95,0.57,Loamy,6.7414346,0.3404214,3.7,wheat,2.5424776,0.68715614
24916,24916,590.07367,-1.4964644,-3.3804247,Rural_Kilimani,24.949102,688.9,-5.3,33.7,14.2,0.62,Loamy,4.5552635,0.07290557,1.9,cassava,0.9630092,0.50684696
24917,24917,840.87103,-7.885537,1.6827618,Rural_Sokoto,14.78331,1811.4,-2.0,30.9,14.45,0.67,Volcanic,4.235434,0.06328647,1.2,tea,0.8962714,0.74689287
24918,24918,439.2046,-0.5097175,-3.7137663,Rural_Kilimani,17.853537,476.4,-6.9,32.6,12.85,0.58,Loamy,5.996796,0.005978775,0.6,wheat,0.41027206,0.6837868
24919,24919,670.18115,-8.435232,-4.3804493,Rural_Hawassa,5.656508,1251.8,-4.1,31.2,13.55,0.6,Volcanic,4.619644,0.036635812,2.5,tea,1.8304282,0.7321713
24920,24920,838.8015,-10.327623,0.34939596,Rural_Sokoto,4.400411,2299.0,-1.6,29.9,14.15,0.68,Volcanic,4.2126694,0.33888912,3.6,tea,2.0783317,0.5773144
24921,24921,384.81415,-13.373471,-6.650775,Rural_Hawassa,2.414762,1645.7,-6.3,30.5,12.1,0.62,Silt,6.8337593,4.067285e-07,11.2,banana,4.4337187,0.39586774
24922,24922,776.3569,-4.0782266,-5.71832,Rural_Kilimani,34.247387,510.1,-3.8,29.9,13.05,0.64,Sandy,6.1232424,0.24576136,1.8,potato,1.0254673,0.56970406
24923,24923,853.48944,-3.2807188,-4.384954,Rural_Kilimani,18.827908,704.0,-2.9,28.1,12.6,0.6,Rocky,4.0181885,0.1715159,0.6,potato,0.2862026,0.47700432
24924,24924,451.05957,-11.728893,-9.249937,Rural_Akatsi,5.480491,1952.8,-5.4,35.8,15.2,0.66,Silt,5.9707837,0.02900483,2.7,banana,1.5801209,0.58523
24925,24925,765.0523,-5.5921392,-2.150665,Rural_Hawassa,26.770338,983.9,-3.7,28.1,12.2,0.65,Sandy,5.448571,0.6735703,1.0,cassava,0.5347737,0.5347737
24926,24926,429.63315,-0.6854395,-4.0966587,Rural_Kilimani,21.039698,381.7,-7.1,31.1,12.0,0.59,Loamy,5.479032,0.0073743947,1.8,potato,1.1755345,0.65307474
24927,24927,840.283,-5.407406,-4.875957,Rural_Kilimani,21.63722,651.8,-3.1,30.7,13.8,0.61,Rocky,5.3095465,0.28140548,0.8,maize,0.3940857,0.49260712
24928,24928,422.5767,-1.0278722,-4.8714523,Rural_Kilimani,16.360176,243.7,-7.2,33.1,12.95,0.56,Loamy,6.014784,0.023471698,1.3,wheat,0.8456739,0.65051836
24929,24929,506.07306,-11.071062,-9.614811,Rural_Akatsi,21.734735,1996.0,-4.9,31.6,13.35,0.71,Silt,5.6553717,0.013919961,1.3,banana,0.78260046,0.60200036
24930,24930,68.65855,-12.080338,-6.664289,Rural_Hawassa,2.808571,1487.9,-9.3,33.7,12.2,0.61,Peaty,5.237686,0.0007936575,10.8,banana,4.9899197,0.4620296
24931,24931,952.99445,-3.6952426,-2.4614835,Rural_Kilimani,9.701591,1152.0,-1.6,28.9,13.65,0.61,Rocky,4.5251627,0.41176453,2.5,cassava,0.98313034,0.39325213
24932,24932,664.3394,-8.178408,-7.8850393,Rural_Akatsi,22.727295,1287.4,-4.1,28.4,12.15,0.66,Volcanic,4.8754234,0.06427494,1.7,tea,1.269625,0.7468382
24933,24933,745.1341,-8.903824,-2.1191328,Rural_Hawassa,3.5916972,1712.3,-2.9,30.8,13.95,0.63,Volcanic,5.7898355,0.04574867,10.8,coffee,6.303205,0.5836301
24934,24934,516.42444,-5.2812467,0.5926451,Rural_Kilimani,9.233615,1127.1,-5.6,31.4,12.9,0.61,Loamy,6.3623486,0.70511055,3.9,maize,1.8444824,0.4729442
24935,24935,803.0152,-10.683573,0.03407294,Rural_Sokoto,2.2536628,2299.0,-1.9,32.3,15.2,0.67,Volcanic,5.1459665,0.3582255,7.5,coffee,4.1089334,0.54785776
24936,24936,373.52515,-11.327887,-5.6011996,Rural_Hawassa,15.639232,1749.6,-6.3,32.4,13.05,0.67,Silt,5.758973,0.026231388,0.6,coffee,0.31506976,0.52511626
24937,24937,763.76135,-4.1097665,-2.9119449,Rural_Kilimani,12.105098,839.6,-3.6,31.2,13.8,0.59,Sandy,4.991445,0.29861653,1.5,cassava,0.75542694,0.503618
24938,24938,467.70288,-9.016466,-6.0246334,Rural_Hawassa,2.5994332,1228.1,-5.9,33.0,13.55,0.59,Peaty,5.704214,0.07811017,12.5,cassava,6.429755,0.51438046
24939,24939,953.2239,-4.23142,-3.2678094,Rural_Kilimani,3.273606,962.4,-1.8,29.1,13.65,0.57,Rocky,5.0740004,0.24106427,11.6,cassava,5.7190456,0.4930212
24940,24940,682.74194,-6.73208,0.3989467,Rural_Sokoto,11.885322,1408.6,-3.8,29.5,12.85,0.64,Volcanic,5.513919,0.73499393,1.6,cassava,0.65780705,0.41112942
24941,24941,813.4735,-4.0782266,-1.5785791,Rural_Kilimani,2.5890841,1175.0,-2.8,31.6,14.4,0.59,Sandy,5.0295644,0.6699261,5.4,cassava,2.5420902,0.47075745
24942,24942,743.6502,-5.5470824,-7.2048426,Rural_Amanzi,12.399814,628.1,-4.0,30.8,13.4,0.58,Sandy,5.474177,0.4303737,0.8,potato,0.47360983,0.5920123
24943,24943,438.27933,-10.679068,-6.1417537,Rural_Hawassa,10.378535,1708.7,-5.8,33.7,13.95,0.65,Silt,7.35765,0.21560512,3.7,banana,1.2826129,0.34665215
24944,24944,510.4083,-6.687023,-1.3398345,Rural_Sokoto,24.971014,1022.4,-5.7,33.0,13.65,0.65,Loamy,4.8316674,0.8013888,1.5,wheat,0.55353796,0.36902532
24945,24945,626.02576,-5.628185,-0.52449924,Rural_Kilimani,14.257354,1150.1,-4.6,31.5,13.45,0.62,Loamy,4.6515775,0.93179864,0.8,cassava,0.3572584,0.44657302
24946,24946,575.0066,-1.487453,-3.3804247,Rural_Kilimani,16.60373,673.5,-5.5,32.2,13.35,0.59,Loamy,4.805331,0.07173371,1.5,wheat,0.8940717,0.5960478
24947,24947,888.35895,-1.3207422,-1.7993052,Rural_Kilimani,2.598703,1409.1,-1.9,32.9,15.5,0.61,Volcanic,4.7395687,0.04959695,5.1,tea,3.3494058,0.65674627
24948,24948,728.843,-8.444243,-5.0786643,Rural_Hawassa,12.13655,1313.6,-3.3,32.6,14.65,0.63,Volcanic,5.0705304,0.38351053,0.7,banana,0.27154338,0.38791913
24949,24949,824.27374,-7.863009,-0.37134236,Rural_Sokoto,2.725389,1720.8,-2.2,30.3,14.05,0.63,Volcanic,4.421138,0.29303053,5.4,tea,3.8658888,0.7159053
24950,24950,781.95306,-2.866195,-0.9974838,Rural_Kilimani,2.6444044,1327.9,-3.0,30.3,13.65,0.6,Volcanic,4.3832073,0.2858909,13.5,tea,8.564989,0.63444364
24951,24951,729.0197,-10.994466,0.15119292,Rural_Sokoto,23.656017,2268.5,-2.5,27.0,12.25,0.74,Volcanic,5.585087,0.30841252,1.5,banana,0.81299967,0.54199976
24952,24952,749.4176,-8.872284,-7.52467,Rural_Akatsi,6.136173,1569.8,-3.1,28.8,12.85,0.63,Volcanic,4.880187,0.06032318,5.0,tea,3.817372,0.7634744
24953,24953,534.5414,-1.8974711,-5.407501,Rural_Kilimani,18.856838,302.6,-6.2,30.9,12.35,0.57,Loamy,6.2213264,0.19536601,1.8,potato,1.0319909,0.57332826
24954,24954,755.3968,-9.674297,-0.39837006,Rural_Sokoto,5.326381,2061.1,-2.6,29.2,13.3,0.66,Volcanic,5.151382,0.27473882,3.5,banana,2.092641,0.5978974
24955,24955,664.874,-7.8539977,-4.0380983,Rural_Hawassa,14.045423,1075.4,-4.3,31.4,13.55,0.62,Sandy,6.252948,0.05293224,1.8,wheat,0.9760569,0.5422538
24956,24956,869.7123,-4.010641,-6.344461,Rural_Kilimani,34.861,685.6,-2.2,28.4,13.1,0.65,Sandy,5.091859,0.22873694,0.6,potato,0.3684556,0.61409265
24957,24957,417.45325,-1.1360089,-4.9074893,Rural_Kilimani,39.1261,234.0,-7.3,31.9,12.3,0.63,Loamy,4.8756666,0.031208381,1.8,cassava,0.8899548,0.49441934
24958,24958,391.82385,-10.332129,-5.515612,Rural_Hawassa,5.053735,1565.8,-6.3,32.2,12.95,0.63,Silt,6.2054715,0.18000063,4.0,wheat,2.0245175,0.5061294
24959,24959,795.9817,-8.538863,-7.7679195,Rural_Akatsi,25.183887,1531.1,-2.7,28.3,12.8,0.69,Volcanic,3.93805,0.07484978,1.3,tea,0.80957365,0.622749
24960,24960,429.87213,0.02195429,-3.7317848,Rural_Kilimani,26.799969,450.3,-7.0,33.8,13.4,0.61,Loamy,5.062923,0.0013032173,1.4,wheat,0.8106033,0.5790024
24961,24961,638.8125,-6.7996655,-2.9164495,Rural_Hawassa,4.141758,907.0,-4.7,26.6,10.95,0.57,Sandy,5.635136,0.36683115,3.5,cassava,1.9261616,0.5503319
24962,24962,755.1734,-7.989168,-4.3759446,Rural_Hawassa,20.511969,1187.4,-3.4,29.8,13.2,0.65,Sandy,6.271593,0.056533325,0.8,cassava,0.444148,0.555185
24963,24963,894.78174,-3.9430559,-4.0831447,Rural_Kilimani,22.749527,769.5,-2.5,28.2,12.85,0.62,Sandy,5.599894,0.20883468,0.9,potato,0.5680554,0.63117266
24964,24964,412.84836,-12.602998,-8.515685,Rural_Akatsi,8.432409,1839.3,-5.9,29.9,12.0,0.66,Silt,6.8838515,0.015378309,3.2,banana,1.4404172,0.45013037
24965,24965,756.9499,-4.7270465,-3.5020494,Rural_Kilimani,0.6783673,706.7,-3.8,32.1,14.15,0.55,Sandy,5.918221,0.20162837,13.3,potato,7.9216113,0.5956099
24966,24966,403.16428,-1.0368836,-4.875957,Rural_Kilimani,4.703848,222.9,-7.4,32.3,12.45,0.52,Loamy,4.9096384,0.024098162,3.2,wheat,1.7133847,0.53543276
24967,24967,688.1692,-9.025477,-1.6776806,Rural_Sokoto,19.910894,1737.9,-3.4,30.2,13.4,0.69,Volcanic,5.217322,0.051109046,0.6,coffee,0.3078023,0.5130038
24968,24968,758.897,-7.9981794,-6.1192303,Rural_Hawassa,13.400703,1171.1,-3.3,27.9,12.3,0.62,Sandy,5.7819424,0.34336522,1.4,coffee,0.5000392,0.35717085
24969,24969,664.4027,-6.772631,-7.3174577,Rural_Amanzi,7.331457,798.3,-4.5,30.6,13.05,0.58,Sandy,6.417193,0.29679695,3.2,maize,1.6158278,0.5049462
24970,24970,766.1266,-7.5025535,-7.1462827,Rural_Akatsi,20.861233,1059.4,-3.6,29.8,13.1,0.64,Sandy,4.908989,0.123726875,1.1,tea,0.6085996,0.55327237
24971,24971,711.9402,-3.2852244,-6.7138395,Rural_Kilimani,30.62583,476.2,-4.4,30.9,13.25,0.62,Sandy,4.691695,0.1853846,1.6,wheat,0.7013036,0.43831474
24972,24972,681.97687,-1.942528,-3.1191573,Rural_Kilimani,5.595675,821.1,-4.4,31.2,13.4,0.57,Sandy,4.939478,0.16719279,2.9,cassava,1.4371448,0.49556717
24973,24973,632.8864,-2.483211,-7.75891,Rural_Kilimani,20.878807,489.0,-5.1,30.2,12.55,0.59,Loamy,4.8453636,0.043066036,1.2,potato,0.772461,0.64371747
24974,24974,574.5195,-9.417473,-5.448043,Rural_Hawassa,2.4627535,1471.6,-4.7,30.1,12.7,0.61,Peaty,4.0077014,0.061977986,13.5,cassava,4.8460703,0.35896817
24975,24975,846.81696,-4.5287957,-2.9434772,Rural_Kilimani,33.198418,908.1,-2.8,26.0,11.6,0.66,Sandy,5.3267117,0.26210645,1.2,tea,0.5798293,0.48319107
24976,24976,646.3263,-6.6194377,-0.15512086,Rural_Sokoto,17.59194,1311.5,-4.2,29.4,12.6,0.65,Volcanic,5.2041917,0.8783627,1.6,wheat,0.39863434,0.24914648
24977,24977,858.8265,-6.074249,-7.867021,Rural_Amanzi,44.85216,926.9,-2.7,30.9,14.1,0.7,Sandy,5.676984,0.33550644,1.1,cassava,0.65340275,0.5940025
24978,24978,591.15967,-14.071855,-6.394012,Rural_Hawassa,3.8532293,1657.9,-4.4,31.0,13.3,0.63,Silt,6.7310395,2.0834015e-08,8.8,banana,4.0704527,0.46255144
24979,24979,533.945,-1.338765,-6.042652,Rural_Kilimani,34.66071,275.2,-6.2,31.6,12.7,0.62,Loamy,5.4705615,0.14369926,1.6,wheat,0.9441179,0.5900737
24980,24980,529.6787,-1.9199995,-5.096683,Rural_Kilimani,12.350746,322.5,-6.2,31.1,12.45,0.55,Loamy,4.8339067,0.13248044,1.3,potato,0.7686112,0.59123933
24981,24981,558.6695,-2.4651883,-6.8084364,Rural_Kilimani,3.401185,323.1,-5.9,31.1,12.6,0.53,Loamy,4.8477902,0.22815906,6.6,potato,3.8551292,0.5841105
24982,24982,501.91827,-9.620229,-2.7993295,Rural_Hawassa,6.504811,1590.0,-5.3,29.9,12.3,0.63,Silt,7.046716,0.016104639,3.1,wheat,1.5989242,0.515782
24983,24983,570.8672,-10.485322,-9.894097,Rural_Akatsi,15.377101,2009.7,-4.3,31.2,13.45,0.69,Silt,5.2753406,0.035779025,1.6,banana,0.908717,0.5679481
24984,24984,605.8531,-8.255004,-5.4210153,Rural_Hawassa,10.123142,1087.3,-4.8,31.5,13.35,0.61,Loamy,6.1361046,0.31768268,4.7,coffee,2.1378102,0.45485324
24985,24985,637.5451,-5.907538,-2.5200434,Rural_Hawassa,5.1867404,828.6,-4.8,31.5,13.35,0.57,Sandy,5.427749,0.5039155,4.8,potato,2.553455,0.5319698
24986,24986,568.2748,-1.4694302,-4.299366,Rural_Kilimani,7.542212,479.6,-5.7,31.5,12.9,0.55,Loamy,5.434956,0.03587773,4.5,maize,2.6050603,0.5789023
24987,24987,986.3133,-7.5881615,-6.267883,Rural_Akatsi,7.6425047,1278.1,-1.2,26.7,12.75,0.61,Volcanic,5.502504,0.35335004,3.4,cassava,1.7619436,0.5182187
24988,24988,309.68042,-13.544688,-7.7769284,Rural_Hawassa,7.8383136,1531.2,-7.1,33.3,13.1,0.63,Silt,6.5279326,1.0343751e-05,3.3,wheat,1.7501396,0.5303453
24989,24989,474.00403,-9.228234,-7.164301,Rural_Akatsi,3.507995,1365.7,-5.8,32.0,13.1,0.61,Peaty,4.56522,0.035832126,10.1,banana,3.8906963,0.38521746
24990,24990,401.4554,-13.927672,-7.0787134,Rural_Hawassa,9.500398,1509.3,-6.3,33.4,13.55,0.64,Silt,6.6703906,3.507701e-08,3.7,wheat,2.0086508,0.54287857
24991,24991,667.3174,-7.389911,-4.7273045,Rural_Hawassa,2.5271153,880.9,-4.4,31.5,13.55,0.57,Sandy,5.2038608,0.12587664,7.7,wheat,3.3995209,0.44149622
24992,24992,838.35345,-4.5648413,-5.610209,Rural_Kilimani,5.8084135,577.4,-3.2,31.2,14.0,0.55,Rocky,6.0768766,0.28585005,4.0,maize,2.3382525,0.58456314
24993,24993,615.9624,-8.016202,-5.8985043,Rural_Hawassa,9.326894,1020.0,-4.8,30.3,12.75,0.6,Loamy,5.3252993,0.3389632,4.2,cassava,2.5806954,0.6144513
24994,24994,314.14066,-9.904088,-3.5245726,Rural_Hawassa,10.730919,1420.8,-7.2,33.7,13.25,0.63,Silt,6.46048,0.024970464,2.8,banana,1.0712091,0.38257468
24995,24995,667.1871,-6.6329546,-5.6552553,Rural_Amanzi,10.092942,651.2,-4.6,30.5,12.95,0.57,Sandy,4.8714967,0.24254818,3.0,wheat,1.3083131,0.43610436
24996,24996,635.0709,-8.921846,-3.4209664,Rural_Hawassa,19.882593,1457.1,-4.2,29.1,12.45,0.66,Silt,7.1125965,0.010981844,1.4,wheat,0.75713634,0.54081166
