unnamed:_0,field_id,elevation,latitude,longitude,location,slope,rainfall,min_temperature_c,max_temperature_c,ave_temps,soil_fertility,soil_type,ph,pollution_level,plot_size,chosen_crop,annual_yield,standard_yield
19206,19206,443.88748,-1.325248,-4.9390216,Rural_Kilimani,17.12134552001953,257.4,-7.0,33.0,13.0,0.56,Loamy,5.6408634,0.04729474,1.3,wheat,0.7869452238082886,0.60534245
19207,19207,415.5513,-0.5277403,-4.002062,Rural_Kilimani,7.764543533325195,385.8,-7.2,32.0,12.399999618530273,0.55,Loamy,5.3807435,0.005202622,3.8,wheat,2.2489328384399414,0.5918244
19208,19208,819.4676,-7.2727633,-7.9390945,Rural_Akatsi,11.819572448730469,1176.9,-2.8,29.299999237060547,13.25,0.62,Sandy,4.5394125,0.09133563,1.8,tea,0.9241501688957214,0.51341677
19209,19209,671.2754,-8.282039,-4.475046,Rural_Hawassa,10.024552345275879,1193.8,-4.1,30.5,13.199999809265137,0.61,Sandy,5.944643,0.054225184,2.6,cassava,1.4866360425949097,0.57178307
19210,19210,520.8056,-12.021764,-9.610307,Rural_Akatsi,3.9216620922088623,2028.3,-4.7,31.799999237060547,13.550000190734863,0.66,Silt,6.202432,0.002570938,5.3,rice,3.406367063522339,0.64271075
19211,19211,818.1574,-4.2584543,-6.6417656,Rural_Kilimani,6.096158027648926,583.5,-3.3,30.799999237060547,13.75,0.56,Sandy,4.857628,0.25855488,4.8,potato,2.7990124225616455,0.5831276
19212,19212,896.32336,-4.9748597,-6.1057167,Rural_Kilimani,23.696836471557617,658.3,-2.6,26.5,11.949999809265137,0.62,Sandy,6.075863,0.30932805,1.5,wheat,0.8628305196762085,0.57522035
19213,19213,716.8007,-6.0922713,-4.9975815,Rural_Hawassa,26.245820999145508,604.7,-4.2,28.600000381469727,12.199999809265137,0.62,Sandy,5.9203854,0.24888013,0.5,potato,0.2985319197177887,0.59706384
19214,19214,845.81335,-3.6952426,-2.9299634,Rural_Kilimani,11.450922966003418,939.0,-2.8,29.200000762939453,13.199999809265137,0.6,Rocky,6.1734667,0.34311154,4.6,maize,2.465161085128784,0.5359046
19215,19215,750.2751,-9.10658,0.18272522,Rural_Sokoto,3.191193103790283,1961.1,-2.7,29.0,13.149999618530273,0.65,Volcanic,5.0150013,0.16609885,5.3,tea,4.286634922027588,0.8087991
19216,19216,322.9494,-13.355449,-6.781409,Rural_Hawassa,4.042933940887451,1590.7,-6.9,32.099998474121094,12.600000381469727,0.62,Silt,6.069313,8.182908e-07,13.0,rice,7.869505301117897,0.62354326
19217,19217,880.5224,-5.1550875,-5.8174214,Rural_Kilimani,10.796370506286621,646.7,-2.7,28.899999618530273,13.100000381469727,0.57,Rocky,5.0067954,0.31064728,3.9,wheat,1.988011360168457,0.5097465
19218,19218,544.6148,-1.0098494,-3.938997,Rural_Kilimani,13.811352729797363,533.1,-5.9,30.899999618530273,12.5,0.58,Loamy,6.433723,0.017505266,1.0,wheat,0.7420355677604675,0.74203557
19219,19219,699.3955,-8.953386,-7.6507993,Rural_Akatsi,4.911597728729248,1556.6,-3.5,29.399999618530273,12.949999809265137,0.62,Volcanic,4.3955493,0.076608315,2.5,cassava,0.8753494620323181,0.3501398
19220,19220,862.46515,-3.2762132,-7.488633,Rural_Kilimani,6.431268692016602,704.0,-2.8,28.399999618530273,12.800000190734863,0.57,Rocky,5.7988157,0.08968744,2.2,potato,1.332685112953186,0.605766
19221,19221,777.074,-8.020708,-0.047010124,Rural_Sokoto,6.083837509155273,1724.4,-2.7,29.100000381469727,13.199999809265137,0.64,Volcanic,5.1430163,0.22349535,3.8,banana,1.9951859712600708,0.5250489
19222,19222,709.1589,-1.2081,-2.8939264,Rural_Kilimani,3.158679246902466,946.6,-4.0,28.700000762939453,12.350000381469727,0.57,Sandy,5.0660086,0.05128532,5.5,wheat,2.4197371006011963,0.43995222
19223,19223,740.9565,-7.9531226,-7.632781,Rural_Akatsi,13.098038673400879,1263.7,-3.4,30.600000381469727,13.600000381469727,0.63,Volcanic,5.3821406,0.05318692,1.9,cassava,0.9958509206771851,0.5241321
19224,19224,636.7583,-7.0925355,-2.7407696,Rural_Hawassa,5.92293119430542,999.6,-4.6,32.70000076293945,14.050000190734863,0.59,Loamy,6.6889925,0.34042373,2.9,wheat,1.893455147743225,0.65291554
19225,19225,854.2514,-10.92688,0.4530021,Rural_Sokoto,15.857427597045898,2383.3,-1.4,31.200000762939453,14.899999618530273,0.72,Volcanic,4.7190604,0.2562067,1.7,tea,1.0758260488510132,0.63283885
19226,19226,694.68066,-5.0604677,-7.7318826,Rural_Amanzi,9.671316146850586,606.9,-4.4,31.0,13.300000190734863,0.57,Sandy,5.9599185,0.41690996,2.9,wheat,1.4734201431274414,0.50807595
19227,19227,575.10547,-5.623679,-0.74973,Rural_Kilimani,4.074310779571533,1064.8,-5.1,29.200000762939453,12.050000190734863,0.59,Loamy,5.631971,0.9175747,7.0,wheat,2.9435133934020996,0.42050192
19228,19228,844.2897,-1.0954577,-2.5740988,Rural_Kilimani,3.693662166595459,1177.7,-2.6,30.0,13.699999809265137,0.59,Rocky,4.5117044,0.0409672,13.9,tea,7.237451553344727,0.5096797
19229,19229,728.8676,-5.1956387,-3.718271,Rural_Kilimani,18.591472625732422,653.9,-4.1,30.700000762939453,13.300000190734863,0.6,Sandy,5.1845636,0.19828802,1.8,potato,1.0970906019210815,0.6094948
19230,19230,279.52017,-12.332657,-8.506676,Rural_Akatsi,7.022350788116455,1728.8,-7.2,31.600000381469727,12.199999809265137,0.64,Silt,7.419182,0.05180692,3.8,wheat,1.5858674049377441,0.41733354
19231,19231,785.3389,-10.323117,0.664719,Rural_Sokoto,12.4402494430542,2245.1,-2.1,31.100000381469727,14.5,0.7,Volcanic,4.325624,0.25369668,1.5,tea,0.9833555221557617,0.6555703
19232,19232,655.50305,-2.9968603,-6.7498765,Rural_Kilimani,8.877096176147461,420.1,-5.0,31.5,13.25,0.55,Sandy,5.1198936,0.20201904,4.1,cassava,1.8948308229446411,0.46215385
19233,19233,446.97888,-0.95578116,-3.4570034,Rural_Kilimani,5.714917182922363,541.3,-6.7,32.79999923706055,13.050000190734863,0.55,Loamy,5.092611,0.022397097,4.7,maize,2.6155846118927,0.55650735
19234,19234,658.3864,-2.2489152,-2.7858157,Rural_Kilimani,10.695928573608398,854.1,-4.5,32.900001525878906,14.199999809265137,0.59,Sandy,6.255371,0.25646484,3.4,wheat,1.8260759115219116,0.5370812
19235,19235,464.9944,-11.999235,-9.10579,Rural_Akatsi,15.846536636352539,1965.9,-5.2,35.29999923706055,15.050000190734863,0.69,Silt,5.305333,0.03243456,1.2,cassava,0.48335322737693787,0.40279436
19236,19236,838.9897,-3.925033,-4.749828,Rural_Kilimani,16.12386703491211,629.4,-3.1,32.400001525878906,14.649999618530273,0.59,Rocky,5.33294,0.21141796,1.1,maize,0.5714516639709473,0.5195015
19237,19237,555.4801,-9.390439,-7.6282763,Rural_Akatsi,4.084294319152832,1546.2,-4.8,29.700000762939453,12.449999809265137,0.62,Silt,6.0840154,0.07323953,7.5,banana,3.651423215866089,0.48685643
19238,19238,737.1668,-2.8436666,-3.9480062,Rural_Kilimani,4.963253021240234,664.9,-4.0,29.799999237060547,12.899999618530273,0.56,Sandy,5.352912,0.19045717,3.4,potato,2.113487958908081,0.6216141
19239,19239,811.22754,-4.073721,-1.0335207,Rural_Kilimani,17.23798942565918,1276.7,-2.8,28.700000762939453,12.949999809265137,0.64,Volcanic,4.7249494,0.7430258,0.9,tea,0.42140480875968933,0.46822757
19240,19240,640.544,-2.852678,-6.3129287,Rural_Kilimani,42.81157302856445,385.3,-5.1,30.0,12.449999809265137,0.65,Sandy,4.9662066,0.29286247,1.8,potato,0.960729718208313,0.53373873
19241,19241,387.25977,-12.012753,-8.93011,Rural_Akatsi,7.531769752502441,1871.1,-6.1,30.399999618530273,12.149999618530273,0.66,Silt,7.3343496,0.05869741,2.2,wheat,0.9564037919044495,0.43472898
19242,19242,682.08563,-2.3750746,-6.637261,Rural_Kilimani,3.562591552734375,443.0,-4.7,30.200000762939453,12.75,0.54,Sandy,4.942168,0.27573195,5.2,potato,2.851073741912842,0.5482834
19243,19243,594.54407,-1.4964644,-2.9885235,Rural_Kilimani,10.5731782913208,787.1,-5.2,30.200000762939453,12.5,0.58,Loamy,5.807211,0.08809298,3.4,wheat,2.2694382667541504,0.66748184
19244,19244,477.2687,-0.19882467,-3.5065541,Rural_Kilimani,11.396208763122559,564.2,-6.5,31.200000762939453,12.350000381469727,0.57,Loamy,4.8052435,0.002820785,3.8,wheat,2.251859426498413,0.59259456
19245,19245,852.3512,-8.367646,0.11065138,Rural_Sokoto,6.984642505645752,1893.1,-1.8,28.799999237060547,13.5,0.66,Volcanic,4.0036435,0.13826919,4.9,tea,3.3939836025238037,0.6926497
19246,19246,835.58344,-4.835183,-5.407501,Rural_Kilimani,42.38459396362305,585.8,-3.2,28.299999237060547,12.550000190734863,0.67,Sandy,4.7664204,0.29982126,1.2,potato,0.6811957359313965,0.56766313
19247,19247,615.2924,-7.0024214,-5.443538,Rural_Hawassa,21.675046920776367,691.8,-5.1,30.399999618530273,12.649999618530273,0.61,Loamy,5.405274,0.24008004,1.2,potato,0.8029552102088928,0.6691293
19248,19248,651.77106,-5.614668,-2.186702,Rural_Hawassa,6.463156700134277,888.0,-4.6,31.600000381469727,13.5,0.58,Sandy,5.275137,0.65632015,4.4,potato,2.168309211730957,0.49279752
19249,19249,657.8658,-7.2637515,-4.276843,Rural_Hawassa,17.3286075592041,866.1,-4.5,31.700000762939453,13.600000381469727,0.61,Sandy,5.859755,0.101578355,1.6,maize,0.7748655080795288,0.48429093
19250,19250,728.48615,-11.039522,-0.29476392,Rural_Sokoto,6.147206783294678,2244.1,-2.6,32.900001525878906,15.149999618530273,0.68,Volcanic,5.0072093,0.342974,4.3,tea,3.0119011402130127,0.7004421
19251,19251,510.11462,-6.34459,-1.5740744,Rural_Sokoto,10.640337944030762,930.2,-5.8,31.899999618530273,13.050000190734863,0.6,Loamy,5.9639254,0.8396466,2.7,wheat,1.2953251600265503,0.47975007
19252,19252,388.7337,-11.044028,-5.538135,Rural_Hawassa,15.484245300292969,1722.1,-6.2,32.599998474121094,13.199999809265137,0.67,Silt,5.7586527,0.06071301,1.3,rice,0.8092334270477295,0.62248725
19253,19253,677.82007,-4.389119,-2.5200434,Rural_Kilimani,13.173455238342285,841.0,-4.2,29.200000762939453,12.5,0.6,Sandy,5.9430995,0.37326092,1.3,wheat,0.6260480284690857,0.4815754
19254,19254,498.64038,-10.701595,-7.119255,Rural_Hawassa,4.260222434997559,1799.5,-5.2,32.20000076293945,13.5,0.64,Silt,6.2953815,0.035703283,3.7,banana,1.9502042531967163,0.5270822
19255,19255,694.8814,-9.759906,-1.7092129,Rural_Sokoto,39.28474807739258,1922.3,-3.2,31.100000381469727,13.949999809265137,0.76,Volcanic,3.9087272,0.21058169,1.7,tea,1.2463680505752563,0.7331577
19256,19256,856.3309,-2.8887236,-7.2183566,Rural_Kilimani,21.00123405456543,660.2,-3.0,26.899999618530273,11.949999809265137,0.61,Rocky,4.2615647,0.11902093,1.1,wheat,0.5834548473358154,0.5304135
19257,19257,553.1184,-6.4166813,-4.0155754,Rural_Hawassa,9.684593200683594,578.2,-5.7,30.200000762939453,12.25,0.57,Loamy,6.6671987,0.18118675,2.7,potato,1.526307225227356,0.565299
19258,19258,389.38843,-11.773951,-5.5426397,Rural_Hawassa,1.7748966217041016,1806.2,-6.1,32.20000076293945,13.050000190734863,0.63,Silt,6.216653,0.0029847615,9.9,rice,6.0653252601623535,0.6126591
19259,19259,881.49335,-1.2576625,-1.9975082,Rural_Kilimani,5.076398849487305,1356.9,-2.1,31.100000381469727,14.5,0.61,Volcanic,5.9598145,0.0485469,2.5,cassava,1.4045331478118896,0.56181324
19260,19260,444.14844,-10.967431,-9.110294,Rural_Akatsi,4.72897481918335,1894.5,-5.5,31.600000381469727,13.050000190734863,0.65,Silt,6.892843,0.051916942,2.0,banana,0.9474732279777527,0.4737366
19261,19261,188.11913,-12.557941,-7.164301,Rural_Akatsi,23.1785831451416,1591.4,-8.1,33.400001525878906,12.649999618530273,0.68,Silt,6.3350325,0.0013648244,0.5,wheat,0.26080194115638733,0.5216039
19262,19262,772.93695,-3.100491,-1.6371391,Rural_Kilimani,5.95282506942749,1175.2,-3.2,29.100000381469727,12.949999809265137,0.6,Sandy,6.26504,0.3866443,3.2,wheat,1.5556766986846924,0.48614898
19263,19263,506.5722,-9.444508,-3.682234,Rural_Hawassa,2.3367843627929688,1472.2,-5.4,33.20000076293945,13.899999618530273,0.61,Peaty,4.4326363,0.006331155,9.3,cassava,3.142352342605591,0.33788735
19264,19264,523.4573,-9.967168,-4.8669477,Rural_Hawassa,4.626096725463867,1602.5,-5.1,28.600000381469727,11.75,0.63,Silt,7.459514,0.031774487,2.6,wheat,1.206400990486145,0.46400037
19265,19265,668.8774,-7.128581,-3.3984432,Rural_Hawassa,13.509623527526855,942.1,-4.4,30.200000762939453,12.899999618530273,0.61,Sandy,4.5769157,0.15547296,1.4,potato,0.6895173192024231,0.49251235
19266,19266,819.6577,-3.6862311,-1.2812744,Rural_Kilimani,9.296496391296387,1261.0,-2.7,26.799999237060547,12.050000190734863,0.62,Volcanic,5.253221,0.5996131,3.3,wheat,1.0946123600006104,0.3317007
19267,19267,414.21252,-10.7421465,-5.448043,Rural_Hawassa,18.966156005859375,1687.9,-6.0,33.20000076293945,13.600000381469727,0.68,Silt,7.1735,0.10137982,1.1,rice,0.5679452419281006,0.51631385
19268,19268,807.968,-3.5735888,-3.6326833,Rural_Kilimani,20.098590850830078,765.7,-3.3,30.299999237060547,13.5,0.61,Sandy,4.577731,0.25429174,2.0,tea,0.9182575941085815,0.4591288
19269,19269,682.94794,-6.9573646,-0.12358857,Rural_Sokoto,31.962051391601562,1405.3,-3.8,27.700000762939453,11.949999809265137,0.7,Volcanic,4.800328,0.7204541,2.0,tea,1.1197518110275269,0.5598759
19270,19270,706.19006,-3.0599399,-2.4254465,Rural_Kilimani,6.365965366363525,934.5,-4.0,30.399999618530273,13.199999809265137,0.58,Sandy,4.8386526,0.4007382,4.2,potato,2.075115442276001,0.49407512
19271,19271,839.98816,-10.877317,-0.12358857,Rural_Sokoto,10.609308242797852,2339.9,-1.6,28.600000381469727,13.5,0.7,Volcanic,5.737325,0.3497361,2.6,coffee,1.609994649887085,0.6192287
19272,19272,732.0282,-2.839161,-0.7677484,Rural_Kilimani,4.807173252105713,1317.8,-3.4,29.100000381469727,12.850000381469727,0.61,Volcanic,5.1054635,0.26750806,4.5,tea,3.120832681655884,0.69351834
19273,19273,505.2827,-9.651769,-4.4254956,Rural_Hawassa,9.60151481628418,1497.1,-5.3,33.70000076293945,14.199999809265137,0.63,Silt,7.3503895,0.012323938,3.8,wheat,1.8429560661315918,0.48498842
19274,19274,777.7707,-5.0424447,-1.7993052,Rural_Kilimani,3.884936571121216,1070.4,-3.3,29.799999237060547,13.25,0.58,Sandy,6.5818524,0.7631728,12.9,maize,4.84352445602417,0.37546703
19275,19275,998.0326,-4.515279,-4.186751,Rural_Kilimani,7.659714698791504,851.7,-1.5,28.700000762939453,13.600000381469727,0.58,Rocky,4.685065,0.22010396,3.7,potato,1.9321361780166626,0.522199
19276,19276,546.33765,-11.386461,-5.520117,Rural_Hawassa,8.97966480255127,1937.2,-4.6,29.200000762939453,12.300000190734863,0.67,Silt,6.7074776,0.018170405,3.3,banana,1.7895506620407104,0.54228806
19277,19277,798.5433,-3.4924865,-0.9614469,Rural_Kilimani,14.794856071472168,1308.7,-2.9,29.399999618530273,13.25,0.64,Volcanic,4.4076796,0.52313983,1.1,tea,0.5855880975723267,0.53235286
19278,19278,686.02026,-7.6467357,-5.461557,Rural_Hawassa,6.4293718338012695,961.4,-4.2,30.700000762939453,13.25,0.58,Sandy,6.095664,0.28287113,4.9,wheat,2.488396167755127,0.507836
19279,19279,729.8871,-2.1993525,-7.362504,Rural_Kilimani,22.841419219970703,544.6,-4.2,29.0,12.399999618530273,0.6,Sandy,5.64631,0.0881838,1.9,wheat,1.0141611099243164,0.533769
19280,19280,388.13742,-10.827755,-7.547193,Rural_Hawassa,5.494877815246582,1739.2,-6.2,32.0,12.899999618530273,0.64,Silt,6.5498495,0.043213744,5.0,wheat,2.6125829219818115,0.5225166
19281,19281,844.6358,-7.1781435,-7.087723,Rural_Akatsi,4.209953308105469,1064.5,-2.7,32.0,14.649999618530273,0.59,Rocky,4.850335,0.16904107,4.1,wheat,1.9794375896453857,0.48278967
19282,19282,731.98,-4.3756022,-7.6507993,Rural_Kilimani,25.37685775756836,600.7,-4.1,29.899999618530273,12.899999618530273,0.62,Sandy,5.0051866,0.29486203,1.5,potato,0.876474142074585,0.5843161
19283,19283,681.32355,-10.246521,0.03407294,Rural_Sokoto,24.205217361450195,2109.4,-3.2,29.700000762939453,13.25,0.73,Volcanic,5.049873,0.386389,1.9,coffee,0.9869120717048645,0.5194274
19284,19284,754.8699,-5.8714924,-5.8759813,Rural_Amanzi,40.442588806152344,566.9,-4.2,29.0,12.399999618530273,0.66,Sandy,5.4031134,0.28089553,0.9,wheat,0.43226489424705505,0.48029432
19285,19285,440.40384,-9.295819,-3.821877,Rural_Hawassa,28.332929611206055,1345.1,-6.1,32.29999923706055,13.100000381469727,0.68,Silt,5.68754,0.0065151155,1.1,banana,0.4613898694515228,0.41944534
19286,19286,710.4943,-8.565897,-0.7272069,Rural_Sokoto,17.12071990966797,1728.0,-3.3,28.899999618530273,12.800000190734863,0.68,Volcanic,3.9349546,0.118246675,0.7,tea,0.5047032833099365,0.72100466
19287,19287,626.461,-10.548402,-9.569765,Rural_Akatsi,5.77315616607666,2055.3,-3.7,30.299999237060547,13.300000190734863,0.67,Silt,5.719601,0.04942602,2.0,banana,1.223048210144043,0.6115241
19288,19288,908.41895,-2.6634388,-8.087747,Rural_Kilimani,40.63302230834961,821.9,-2.3,27.600000381469727,12.649999618530273,0.68,Sandy,5.807514,0.026008585,0.8,wheat,0.45333215594291687,0.5666652
19289,19289,812.0678,-4.420659,-2.8083389,Rural_Kilimani,16.131433486938477,901.6,-3.1,29.600000381469727,13.25,0.61,Sandy,5.4958506,0.29384378,1.3,cassava,0.7522433400154114,0.57864875
19290,19290,623.2475,-9.412968,-2.4389603,Rural_Hawassa,17.894548416137695,1677.9,-4.2,32.599998474121094,14.199999809265137,0.67,Silt,6.501916,0.06600205,1.9,coffee,0.8829156756401062,0.46469247
19291,19291,748.9912,-5.4930143,-2.2092252,Rural_Hawassa,2.4588515758514404,980.6,-3.6,28.100000381469727,12.25,0.57,Sandy,6.414385,0.63276464,5.5,maize,2.2804861068725586,0.41463384
19292,19292,797.86005,-9.43099,0.09713754,Rural_Sokoto,4.217406749725342,2080.5,-2.1,29.299999237060547,13.600000381469727,0.66,Volcanic,5.7439175,0.24992952,4.6,tea,3.1305618286132812,0.6805569
19293,19293,367.28458,-0.28893855,-4.168732,Rural_Kilimani,11.662151336669922,294.6,-7.7,32.900001525878906,12.600000381469727,0.55,Loamy,6.556791,0.0025899115,2.3,wheat,1.5675474405288696,0.68154234
19294,19294,750.67004,-11.062051,-0.70468384,Rural_Sokoto,1.847251534461975,2256.2,-2.4,30.0,13.800000190734863,0.67,Volcanic,5.3265862,0.31897458,7.3,coffee,4.539172649383545,0.6218045
19295,19295,413.33887,-14.562975,-7.2408795,Rural_Hawassa,5.291478157043457,1283.8,-6.4,32.900001525878906,13.25,0.61,Peaty,4.2475023,9.68613e-10,2.9,banana,1.016313910484314,0.35045308
19296,19296,358.70227,-10.917869,-8.367033,Rural_Akatsi,21.650455474853516,1759.6,-6.4,33.900001525878906,13.75,0.69,Silt,5.86689,0.15635864,1.5,rice,0.8874701857566833,0.5916468
19297,19297,680.658,-9.241751,-4.6822586,Rural_Hawassa,6.649256706237793,1533.4,-3.7,31.399999618530273,13.850000381469727,0.63,Volcanic,4.306535,0.013086401,3.4,tea,2.5378246307373047,0.74641895
19298,19298,720.3595,-6.2815104,-6.006615,Rural_Amanzi,9.924457550048828,637.0,-4.2,28.799999237060547,12.300000190734863,0.57,Sandy,5.4878,0.2508785,3.2,wheat,1.566714882850647,0.4895984
19299,19299,662.4753,-7.187155,-5.520117,Rural_Hawassa,2.4082679748535156,793.6,-4.6,33.0,14.199999809265137,0.56,Sandy,6.744883,0.26753566,13.0,potato,5.996224403381348,0.46124804
19300,19300,847.1586,-3.2401676,-7.9075623,Rural_Kilimani,6.832556247711182,740.3,-2.9,27.899999618530273,12.5,0.57,Rocky,5.1983647,0.054385588,4.6,potato,2.854849100112915,0.62061936
19301,19301,306.10904,-13.652824,-7.281421,Rural_Hawassa,7.5733771324157715,1500.0,-7.1,32.400001525878906,12.649999618530273,0.63,Silt,5.904915,6.823036e-07,4.7,wheat,2.287318706512451,0.48666355
19302,19302,368.8272,-12.742675,-8.87155,Rural_Akatsi,4.317722320556641,1777.7,-6.3,35.099998474121094,14.399999618530273,0.64,Silt,7.4533587,0.003495955,4.4,banana,1.6217259168624878,0.36857408
19303,19303,638.90656,-7.0745125,-5.71832,Rural_Hawassa,19.579750061035156,738.1,-4.8,32.400001525878906,13.800000190734863,0.61,Sandy,5.283428,0.28190777,2.0,maize,0.8094471096992493,0.40472355
19304,19304,233.11086,-11.724388,-6.4705906,Rural_Hawassa,1.7338049411773682,1663.4,-7.5,31.700000762939453,12.100000381469727,0.62,Silt,6.592007,0.0047672954,6.3,banana,2.5357425212860107,0.40249884
19305,19305,802.2546,-6.6554832,-7.2859254,Rural_Amanzi,8.913596153259277,909.9,-3.2,31.0,13.899999618530273,0.59,Sandy,5.3233647,0.3499528,5.0,potato,2.857114553451538,0.57142293
19306,19306,717.5848,-4.9298024,-1.4794775,Rural_Kilimani,15.5415620803833,1069.9,-3.8,30.600000381469727,13.399999618530273,0.62,Sandy,5.8702884,0.84360987,1.8,coffee,0.3911118805408478,0.21728438
19307,19307,421.75604,-12.954442,-9.362553,Rural_Akatsi,5.5198073387146,1796.1,-5.9,35.29999923706055,14.699999809265137,0.64,Silt,6.6335692,0.00012732953,4.1,banana,1.9342056512832642,0.47175747
19308,19308,679.7223,-2.7175071,-4.2363014,Rural_Kilimani,13.922211647033691,563.1,-4.6,31.0,13.199999809265137,0.58,Sandy,6.3870783,0.14489716,1.6,wheat,0.9575715065002441,0.5984822
19309,19309,621.4315,-9.043501,-4.8804617,Rural_Hawassa,2.9777958393096924,1395.6,-4.4,30.5,13.050000190734863,0.61,Peaty,5.95879,0.033761047,7.7,coffee,3.80979061126709,0.494778
19310,19310,367.72333,-11.071062,-5.7994027,Rural_Hawassa,11.33446979522705,1706.7,-6.4,31.399999618530273,12.5,0.66,Silt,5.664113,0.08009948,3.7,rice,2.256037712097168,0.6097399
19311,19311,786.3447,-9.850019,0.01605448,Rural_Sokoto,9.060731887817383,2148.7,-2.2,29.700000762939453,13.75,0.68,Volcanic,5.91507,0.35042104,2.6,coffee,1.6676660776138306,0.64141005
19312,19312,368.74792,-12.886857,-9.200387,Rural_Akatsi,4.373840808868408,1756.3,-6.4,32.900001525878906,13.25,0.64,Silt,7.4270186,0.00044173392,4.2,banana,1.5283868312835693,0.36390164
19313,19313,721.4696,-8.624471,-1.6911944,Rural_Sokoto,4.213310718536377,1650.5,-3.2,30.100000381469727,13.449999809265137,0.63,Volcanic,4.4964037,0.0991961,4.6,tea,3.588320732116699,0.78006977
19314,19314,284.1937,-11.1882105,-6.3759933,Rural_Hawassa,3.0105249881744385,1648.1,-7.2,33.099998474121094,12.949999809265137,0.63,Silt,6.58145,0.053049162,6.3,banana,2.5249955654144287,0.40079293
19315,19315,674.37103,-8.453255,-4.056117,Rural_Hawassa,4.493250846862793,1285.0,-4.0,32.0,14.0,0.6,Volcanic,4.7885303,0.024659812,2.4,banana,0.9701266288757324,0.40421945
