InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,revenue
,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,-2,2011-08-09 12:18:00,9.95,17841.0,United Kingdom,-19.9
,85014B,RED RETROSPOT UMBRELLA,-1,2011-08-09 12:18:00,5.95,17841.0,United Kingdom,-5.95
,15056BL,EDWARDIAN PARASOL BLACK,-1,2011-08-09 12:18:00,5.95,17841.0,United Kingdom,-5.95
,21935,SUKI  SHOULDER BAG,-1,2011-08-09 12:18:00,1.65,17841.0,United Kingdom,-1.65
,22374,AIRLINE BAG VINTAGE JET SET RED,-1,2011-08-09 12:18:00,4.25,17841.0,United Kingdom,-4.25
562785,21033,,-455,2011-08-09 13:32:00,0.0,,United Kingdom,-0.0
,M,Manual,-1,2011-08-09 13:43:00,250.0,15581.0,United Kingdom,-250.0
,M,Manual,-1,2011-08-09 14:18:00,57.6,16422.0,United Kingdom,-57.6
,22456,NATURAL SLATE CHALKBOARD LARGE ,-1,2011-08-09 14:20:00,4.95,14112.0,United Kingdom,-4.95
,22192,BLUE DINER WALL CLOCK,-1,2011-08-09 14:23:00,8.5,13709.0,United Kingdom,-8.5
,23235,STORAGE TIN VINTAGE LEAF,-1,2011-08-09 14:23:00,2.89,13709.0,United Kingdom,-2.89
,22428,ENAMEL FIRE BUCKET CREAM,-2,2011-08-09 14:23:00,6.95,13709.0,United Kingdom,-13.9
,21877,HOME SWEET HOME MUG,-1,2011-08-09 14:23:00,1.25,13709.0,United Kingdom,-1.25
,D,Discount,-1,2011-08-09 14:27:00,64.0,13694.0,United Kingdom,-64.0
,22634,CHILDS BREAKFAST SET SPACEBOY ,-1,2011-08-09 14:29:00,8.5,16672.0,United Kingdom,-8.5
,22605,WOODEN CROQUET GARDEN SET,-1,2011-08-09 14:30:00,12.75,12929.0,United Kingdom,-12.75
,84949,SILVER HANGING T-LIGHT HOLDER,-2,2011-08-09 14:31:00,1.65,16609.0,United Kingdom,-3.3
,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,-2,2011-08-09 14:34:00,2.55,16401.0,United Kingdom,-5.1
,23012,GLASS APOTHECARY BOTTLE PERFUME,-1,2011-08-09 14:35:00,3.95,15194.0,United Kingdom,-3.95
,22990,COTTON APRON PANTRY DESIGN,-2,2011-08-09 14:41:00,4.95,15201.0,United Kingdom,-9.9
,22994,TRAVEL CARD WALLET RETROSPOT,-2,2011-08-09 14:41:00,0.42,15201.0,United Kingdom,-0.84
,21704,BAG 250g SWIRLY MARBLES,-2,2011-08-09 14:43:00,0.85,15628.0,United Kingdom,-1.7
,23187,FRENCH STYLE STORAGE JAR BONBONS,-10,2011-08-09 14:43:00,0.29,15628.0,United Kingdom,-2.9
,23187,FRENCH STYLE STORAGE JAR BONBONS,-5,2011-08-09 15:10:00,0.29,18282.0,United Kingdom,-1.45
,23109,PACK OF SIX LED TEA LIGHTS,-96,2011-08-09 15:30:00,2.49,13217.0,United Kingdom,-239.04
,23083,SET 6 PAPER TABLE LANTERN STARS ,-48,2011-08-09 15:30:00,3.29,13217.0,United Kingdom,-157.92
,21754,HOME BUILDING BLOCK WORD,-1,2011-08-10 09:21:00,5.95,14903.0,United Kingdom,-5.95
,22990,COTTON APRON PANTRY DESIGN,-4,2011-08-10 09:35:00,4.95,15201.0,United Kingdom,-19.8
562855,84800M,,-124,2011-08-10 10:16:00,0.0,,United Kingdom,-0.0
,22360,GLASS JAR ENGLISH CONFECTIONERY,-1,2011-08-10 10:42:00,2.95,15110.0,United Kingdom,-2.95
,22900,SET 2 TEA TOWELS I LOVE LONDON ,-3,2011-08-10 11:25:00,3.25,14056.0,United Kingdom,-9.75
,23077,DOUGHNUT LIP GLOSS ,-20,2011-08-10 11:43:00,1.25,17994.0,United Kingdom,-25.0
,22727,ALARM CLOCK BAKELIKE RED ,-2,2011-08-10 12:07:00,3.75,18172.0,United Kingdom,-7.5
,75049L,LARGE CIRCULAR MIRROR MOBILE,-11,2011-08-10 13:00:00,1.25,17602.0,United Kingdom,-13.75
,23187,FRENCH STYLE STORAGE JAR BONBONS,-16,2011-08-10 13:03:00,0.29,15671.0,United Kingdom,-4.64
,22978,PANTRY ROLLING PIN,-5,2011-08-10 13:06:00,3.75,13384.0,United Kingdom,-18.75
,23064,CINDERELLA CHANDELIER ,-1,2011-08-10 13:35:00,49.95,13388.0,United Kingdom,-49.95
,22699,ROSES REGENCY TEACUP AND SAUCER ,-2,2011-08-10 14:17:00,2.95,13767.0,United Kingdom,-5.9
,22423,REGENCY CAKESTAND 3 TIER,-2,2011-08-10 14:17:00,12.75,13767.0,United Kingdom,-25.5
,22726,ALARM CLOCK BAKELIKE GREEN,-1,2011-08-10 14:17:00,3.75,13767.0,United Kingdom,-3.75
,22727,ALARM CLOCK BAKELIKE RED ,-1,2011-08-10 14:17:00,3.75,13767.0,United Kingdom,-3.75
,M,Manual,-1,2011-08-10 17:14:00,1121.18,14156.0,EIRE,-1121.18
,23316,RED REFECTORY CLOCK ,-1,2011-08-11 09:16:00,9.95,12693.0,Germany,-9.95
,22456,NATURAL SLATE CHALKBOARD LARGE ,-1,2011-08-11 10:10:00,4.95,12749.0,United Kingdom,-4.95
,23236,STORAGE TIN VINTAGE DOILY ,-1,2011-08-11 10:10:00,2.89,12749.0,United Kingdom,-2.89
,23235,STORAGE TIN VINTAGE LEAF,-2,2011-08-11 10:10:00,2.89,12749.0,United Kingdom,-5.78
,23239,SET OF 4 KNICK KNACK TINS POPPIES,-3,2011-08-11 10:10:00,4.15,12749.0,United Kingdom,-12.45
,82486,WOOD S/3 CABINET ANT WHITE FINISH,-1,2011-08-11 10:10:00,8.95,12749.0,United Kingdom,-8.95
,23244,ROUND STORAGE TIN VINTAGE LEAF,-2,2011-08-11 10:10:00,1.95,12749.0,United Kingdom,-3.9
,23245,SET OF 3 REGENCY CAKE TINS,-1,2011-08-11 10:10:00,4.95,12749.0,United Kingdom,-4.95
,23110,PARISIENNE KEY CABINET ,-1,2011-08-11 10:10:00,5.75,12749.0,United Kingdom,-5.75
,23167,SMALL CERAMIC TOP STORAGE JAR ,-2,2011-08-11 10:10:00,0.83,12749.0,United Kingdom,-1.66
,23166,MEDIUM CERAMIC TOP STORAGE JAR,-1,2011-08-11 10:10:00,1.25,12749.0,United Kingdom,-1.25
,23165,LARGE CERAMIC TOP STORAGE JAR,-2,2011-08-11 10:10:00,1.65,12749.0,United Kingdom,-3.3
,22980,PANTRY SCRUBBING BRUSH,-3,2011-08-11 10:10:00,1.65,12749.0,United Kingdom,-4.95
,22979,PANTRY WASHING UP BRUSH,-2,2011-08-11 10:10:00,1.45,12749.0,United Kingdom,-2.9
,22981,PANTRY APPLE CORER,-5,2011-08-11 10:10:00,1.45,12749.0,United Kingdom,-7.25
,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-1,2011-08-11 10:10:00,4.95,12749.0,United Kingdom,-4.95
,23169,CLASSIC GLASS COOKIE JAR,-1,2011-08-11 10:10:00,4.15,12749.0,United Kingdom,-4.15
,23020,GLASS  SONGBIRD STORAGE JAR,-1,2011-08-11 10:10:00,12.5,12749.0,United Kingdom,-12.5
,23015,CORDIAL GLASS JUG,-1,2011-08-11 10:10:00,8.25,12749.0,United Kingdom,-8.25
,23017,APOTHECARY MEASURING JAR,-1,2011-08-11 10:10:00,12.5,12749.0,United Kingdom,-12.5
,23111,PARISIENNE SEWING BOX,-1,2011-08-11 10:10:00,12.5,12749.0,United Kingdom,-12.5
,22649,STRAWBERRY FAIRY CAKE TEAPOT,-1,2011-08-11 10:12:00,4.95,16180.0,United Kingdom,-4.95
,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,2011-08-11 10:12:00,2.95,16180.0,United Kingdom,-2.95
,22064,PINK DOUGHNUT TRINKET POT ,-1,2011-08-11 10:12:00,1.65,16180.0,United Kingdom,-1.65
,23206,LUNCH BAG APPLE DESIGN,-1,2011-08-11 10:12:00,1.65,16180.0,United Kingdom,-1.65
,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,2011-08-11 10:12:00,1.25,16180.0,United Kingdom,-1.25
,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,-1,2011-08-11 10:12:00,2.95,16180.0,United Kingdom,-2.95
,22697,GREEN REGENCY TEACUP AND SAUCER,-1,2011-08-11 10:12:00,2.95,16180.0,United Kingdom,-2.95
,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-1,2011-08-11 10:13:00,2.95,17429.0,United Kingdom,-2.95
,84927F,PSYCHEDELIC TILE HOOK,-5,2011-08-11 10:13:00,0.39,17429.0,United Kingdom,-1.95
,22461,SAVOY ART DECO CLOCK,-2,2011-08-11 10:13:00,3.95,17429.0,United Kingdom,-7.9
,82600,NO SINGING METAL SIGN,-6,2011-08-11 10:14:00,2.1,13186.0,United Kingdom,-12.6
,22637,PIGGY BANK RETROSPOT ,-1,2011-08-11 10:14:00,2.55,13186.0,United Kingdom,-2.55
,22842,BISCUIT TIN VINTAGE RED,-1,2011-08-11 10:15:00,6.75,13319.0,United Kingdom,-6.75
,22540,MINI JIGSAW CIRCUS PARADE ,-1,2011-08-11 10:15:00,0.42,13319.0,United Kingdom,-0.42
,M,Manual,-1,2011-08-11 10:19:00,3.25,17531.0,United Kingdom,-3.25
,85066,CREAM SWEETHEART MINI CHEST,-6,2011-08-11 10:21:00,1.8,17389.0,United Kingdom,-10.8
,22138,BAKING SET 9 PIECE RETROSPOT ,-6,2011-08-11 10:21:00,0.7,17389.0,United Kingdom,-4.2
,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-6,2011-08-11 10:24:00,2.95,14305.0,United Kingdom,-17.7
,22766,PHOTO FRAME CORNICE,-7,2011-08-11 10:24:00,2.95,14305.0,United Kingdom,-20.65
,22852,DOG BOWL VINTAGE CREAM,-1,2011-08-11 10:24:00,4.25,14305.0,United Kingdom,-4.25
,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,-5,2011-08-11 10:24:00,1.25,14305.0,United Kingdom,-6.25
,23132,SMALL IVORY HEART WALL ORGANISER,-1,2011-08-11 10:26:00,5.75,17579.0,United Kingdom,-5.75
,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,-1,2011-08-11 10:26:00,2.95,17579.0,United Kingdom,-2.95
,22568,FELTCRAFT CUSHION OWL,-1,2011-08-11 10:58:00,3.75,12610.0,Italy,-3.75
,21987,PACK OF 6 SKULL PAPER CUPS,-12,2011-08-11 10:58:00,0.65,12610.0,Italy,-7.8
,22847,BREAD BIN DINER STYLE IVORY,-1,2011-08-11 11:48:00,16.95,12885.0,United Kingdom,-16.95
,23108,SET OF 10 LED DOLLY LIGHTS,-1,2011-08-11 15:26:00,6.25,13722.0,United Kingdom,-6.25
,22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,-1,2011-08-11 15:45:00,1.25,16928.0,United Kingdom,-1.25
,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,-12,2011-08-12 10:17:00,2.1,12709.0,Germany,-25.2
,23169,CLASSIC GLASS COOKIE JAR,-1,2011-08-12 10:17:00,4.15,12709.0,Germany,-4.15
,22960,JAM MAKING SET WITH JARS,-1,2011-08-12 10:17:00,3.75,12709.0,Germany,-3.75
,21452,TOADSTOOL MONEY BOX,-1,2011-08-12 10:17:00,2.95,12709.0,Germany,-2.95
,21936,RED RETROSPOT PICNIC BAG,-4,2011-08-12 10:31:00,2.95,12656.0,France,-11.8
,20725,LUNCH BAG RED RETROSPOT,-6,2011-08-12 10:31:00,1.65,12656.0,France,-9.9
563148,21033,,-37,2011-08-12 11:35:00,0.0,,United Kingdom,-0.0
,23160,REGENCY TEA SPOON,-3,2011-08-14 09:57:00,1.25,13047.0,United Kingdom,-3.75
,22371,AIRLINE BAG VINTAGE TOKYO 78,-1,2011-08-14 12:10:00,4.25,17613.0,United Kingdom,-4.25
,84879,ASSORTED COLOUR BIRD ORNAMENT,-1,2011-08-14 12:10:00,1.69,17613.0,United Kingdom,-1.69
,20781,GOLD EAR MUFF HEADPHONES,-1,2011-08-14 12:10:00,5.49,17613.0,United Kingdom,-5.49
,21933,PINK VINTAGE PAISLEY PICNIC BAG,-1,2011-08-14 12:10:00,1.65,17613.0,United Kingdom,-1.65
,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,-1,2011-08-14 12:10:00,3.75,17613.0,United Kingdom,-3.75
,22383,LUNCH BAG SUKI DESIGN ,-1,2011-08-14 14:15:00,1.65,16401.0,United Kingdom,-1.65
,22469,HEART OF WICKER SMALL,-11,2011-08-14 14:17:00,1.65,17644.0,United Kingdom,-18.15
,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-2,2011-08-14 14:22:00,4.95,16150.0,United Kingdom,-9.9
,22469,HEART OF WICKER SMALL,-6,2011-08-14 14:22:00,1.65,16150.0,United Kingdom,-9.9
,21289,LARGE STRIPES CHOCOLATE GIFT BAG,-4,2011-08-14 14:22:00,1.25,16150.0,United Kingdom,-5.0
,22780,LIGHT GARLAND BUTTERFILES PINK,-3,2011-08-14 14:23:00,4.25,17611.0,United Kingdom,-12.75
,22460,EMBOSSED GLASS TEALIGHT HOLDER,-3,2011-08-14 14:28:00,1.25,15660.0,United Kingdom,-3.75
,37446,MINI CAKE STAND WITH HANGING CAKES,-1,2011-08-14 14:30:00,1.45,16292.0,United Kingdom,-1.45
,37449,CERAMIC CAKE STAND + HANGING CAKES,-2,2011-08-14 14:30:00,9.95,16292.0,United Kingdom,-19.9
,23298,SPOTTY BUNTING,-1,2011-08-14 14:33:00,4.95,12409.0,Switzerland,-4.95
,D,Discount,-1,2011-08-14 14:35:00,434.51,14911.0,EIRE,-434.51
,23253,16 PIECE CUTLERY SET PANTRY DESIGN,-1,2011-08-14 14:36:00,15.95,13116.0,United Kingdom,-15.95
,23173,REGENCY TEAPOT ROSES ,-1,2011-08-14 15:55:00,9.95,17988.0,United Kingdom,-9.95
,22616,PACK OF 12 LONDON TISSUES ,-12,2011-08-15 10:06:00,0.29,15048.0,United Kingdom,-3.48
563244,22740,,-36,2011-08-15 10:49:00,0.0,,United Kingdom,-0.0
,21704,BAG 250g SWIRLY MARBLES,-1,2011-08-15 11:35:00,0.72,16656.0,United Kingdom,-0.72
,22061,LARGE CAKE STAND  HANGING STRAWBERY,-2,2011-08-15 12:08:00,8.5,15311.0,United Kingdom,-17.0
,20728,LUNCH BAG CARS BLUE,-1,2011-08-15 12:08:00,1.45,15311.0,United Kingdom,-1.45
,20727,LUNCH BAG  BLACK SKULL.,-1,2011-08-15 12:08:00,1.45,15311.0,United Kingdom,-1.45
,21579,LOLITA  DESIGN  COTTON TOTE BAG,-6,2011-08-15 16:20:00,2.25,15342.0,United Kingdom,-13.5
,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,-1,2011-08-15 16:20:00,0.83,15342.0,United Kingdom,-0.83
,23149,ANTIQUE IVORY WIRE BOWL SMALL,-6,2011-08-16 10:27:00,2.49,14911.0,EIRE,-14.94
,23073,GEORGIAN TRINKET BOX,-1,2011-08-16 10:27:00,12.5,14911.0,EIRE,-12.5
,22989,SET 2 PANTRY DESIGN TEA TOWELS,-6,2011-08-16 10:27:00,3.25,14911.0,EIRE,-19.5
,22193,RED DINER WALL CLOCK,-2,2011-08-16 10:27:00,8.5,14911.0,EIRE,-17.0
,84629,WHITE 3 FRAME BIRDS AND TREE ,-1,2011-08-16 12:14:00,4.95,16033.0,United Kingdom,-4.95
,22666,RECIPE BOX PANTRY YELLOW DESIGN,-1,2011-08-16 12:14:00,2.95,16033.0,United Kingdom,-2.95
,21874,GIN AND TONIC MUG,-1,2011-08-16 12:14:00,1.25,16033.0,United Kingdom,-1.25
,POST,POSTAGE,-1,2011-08-16 14:24:00,4.41,15205.0,United Kingdom,-4.41
563453,21033,taig adjust no stock,-24,2011-08-16 14:34:00,0.0,,United Kingdom,-0.0
,84078A,SET/4 WHITE RETRO STORAGE CUBES ,-1,2011-08-16 14:51:00,39.95,17048.0,United Kingdom,-39.95
,21713,CITRONELLA CANDLE FLOWERPOT,-3,2011-08-16 15:59:00,2.1,14175.0,United Kingdom,-6.3
,23108,SET OF 10 LED DOLLY LIGHTS,-1,2011-08-16 15:59:00,6.25,14175.0,United Kingdom,-6.25
,22927,GREEN GIANT GARDEN THERMOMETER,-1,2011-08-16 15:59:00,5.95,14175.0,United Kingdom,-5.95
,BANK CHARGES,Bank Charges,-1,2011-08-17 11:38:00,612.46,,United Kingdom,-612.46
,M,Manual,-1,2011-08-17 11:39:00,413.68,,United Kingdom,-413.68
,M,Manual,-1,2011-08-17 11:40:00,793.32,,United Kingdom,-793.32
,22885,NUMBER TILE VINTAGE FONT 6 ,-1,2011-08-17 13:14:00,1.95,16755.0,United Kingdom,-1.95
,22883,NUMBER TILE VINTAGE FONT 4,-1,2011-08-17 13:14:00,1.95,16755.0,United Kingdom,-1.95
,22882,NUMBER TILE VINTAGE FONT 3,-1,2011-08-17 13:14:00,1.95,16755.0,United Kingdom,-1.95
,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2011-08-17 13:14:00,2.95,16755.0,United Kingdom,-2.95
,22197,POPCORN HOLDER,-1,2011-08-17 13:14:00,0.85,16755.0,United Kingdom,-0.85
,22467,GUMBALL COAT RACK,-1,2011-08-17 13:16:00,2.55,16755.0,United Kingdom,-2.55
,21067,VINTAGE RED TEATIME MUG,-23,2011-08-17 14:51:00,1.06,17949.0,United Kingdom,-24.38
,21877,HOME SWEET HOME MUG,-828,2011-08-17 15:06:00,1.06,17949.0,United Kingdom,-877.68
,21871,SAVE THE PLANET MUG,-576,2011-08-17 15:06:00,1.06,17949.0,United Kingdom,-610.56
,21069,VINTAGE BILLBOARD TEA MUG,-701,2011-08-17 15:06:00,1.06,17949.0,United Kingdom,-743.06
,22077,6 RIBBONS RUSTIC CHARM,-6,2011-08-17 17:19:00,1.65,12697.0,Sweden,-9.9
,21314,SMALL GLASS HEART TRINKET POT,-5,2011-08-17 17:37:00,2.1,18248.0,United Kingdom,-10.5
,23296,SET OF 6 TEA TIME BAKING CASES,-4,2011-08-18 06:10:00,1.25,16145.0,United Kingdom,-5.0
,D,Discount,-1,2011-08-18 06:12:00,9.6,16029.0,United Kingdom,-9.6
,D,Discount,-1,2011-08-18 06:13:00,206.4,14646.0,Netherlands,-206.4
,21314,SMALL GLASS HEART TRINKET POT,-5,2011-08-18 06:14:00,2.1,18248.0,United Kingdom,-10.5
,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,-2,2011-08-18 06:15:00,2.75,13769.0,United Kingdom,-5.5
,23091,ZINC HERB GARDEN CONTAINER,-1,2011-08-18 06:15:00,6.25,13769.0,United Kingdom,-6.25
,22776,SWEETHEART CAKESTAND 3 TIER,-2,2011-08-18 06:19:00,9.95,12749.0,United Kingdom,-19.9
,22845,VINTAGE CREAM CAT FOOD CONTAINER,-1,2011-08-18 06:21:00,6.35,14305.0,United Kingdom,-6.35
,22842,BISCUIT TIN VINTAGE RED,-1,2011-08-18 06:22:00,6.75,15152.0,United Kingdom,-6.75
,84946,ANTIQUE SILVER T-LIGHT GLASS,-1,2011-08-18 06:22:00,1.25,15152.0,United Kingdom,-1.25
,22425,ENAMEL COLANDER CREAM,-1,2011-08-18 06:22:00,4.95,15152.0,United Kingdom,-4.95
,84818,DANISH ROSE PHOTO FRAME,-18,2011-08-18 06:24:00,0.79,14911.0,EIRE,-14.22
,21218,RED SPOTTY BISCUIT TIN,-1,2011-08-18 06:24:00,3.75,14911.0,EIRE,-3.75
,22608,PENS ASSORTED FUNKY JEWELED ,-7,2011-08-18 06:24:00,0.19,14911.0,EIRE,-1.33
,22625,RED KITCHEN SCALES,-1,2011-08-18 06:24:00,8.5,14911.0,EIRE,-8.5
,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-1,2011-08-18 06:24:00,4.95,14911.0,EIRE,-4.95
,84880,WHITE WIRE EGG HOLDER,-1,2011-08-18 06:24:00,7.5,14911.0,EIRE,-7.5
,22627,MINT KITCHEN SCALES,-1,2011-08-18 06:24:00,8.5,14911.0,EIRE,-8.5
,22423,REGENCY CAKESTAND 3 TIER,-1,2011-08-18 06:24:00,12.75,14911.0,EIRE,-12.75
,22301,COFFEE MUG CAT + BIRD DESIGN,-1,2011-08-18 06:24:00,2.55,14911.0,EIRE,-2.55
,22182,CAKE STAND VICTORIAN FILIGREE SMALL,-2,2011-08-18 06:24:00,4.95,14911.0,EIRE,-9.9
,21584,RETROSPOT SMALL TUBE MATCHES,-1,2011-08-18 06:24:00,1.65,14911.0,EIRE,-1.65
,21845,DAIRY MAID STRIPE MUG,-8,2011-08-18 06:24:00,0.79,14911.0,EIRE,-6.32
,23160,REGENCY TEA SPOON,-3,2011-08-18 06:25:00,1.25,13047.0,United Kingdom,-3.75
,22634,CHILDS BREAKFAST SET SPACEBOY ,-1,2011-08-18 06:26:00,9.95,14291.0,United Kingdom,-9.95
,22358,KINGS CHOICE TEA CADDY ,-1,2011-08-18 06:28:00,2.95,17302.0,United Kingdom,-2.95
,22236,CAKE STAND 3 TIER MAGIC GARDEN,-1,2011-08-18 06:28:00,12.75,17302.0,United Kingdom,-12.75
,22847,BREAD BIN DINER STYLE IVORY,-1,2011-08-18 06:28:00,14.95,15251.0,United Kingdom,-14.95
,22457,NATURAL SLATE HEART CHALKBOARD ,-1,2011-08-18 06:29:00,2.95,14112.0,United Kingdom,-2.95
,22847,BREAD BIN DINER STYLE IVORY,-1,2011-08-18 06:30:00,16.95,13925.0,United Kingdom,-16.95
,22846,BREAD BIN DINER STYLE RED ,-1,2011-08-18 06:30:00,16.95,13925.0,United Kingdom,-16.95
,22839,3 TIER CAKE TIN GREEN AND CREAM,-1,2011-08-18 06:30:00,14.95,13925.0,United Kingdom,-14.95
,22729,ALARM CLOCK BAKELIKE ORANGE,-2,2011-08-18 06:31:00,3.75,13078.0,United Kingdom,-7.5
,21845,DAIRY MAID STRIPE MUG,-2,2011-08-18 06:33:00,0.79,17719.0,United Kingdom,-1.58
,22624,IVORY KITCHEN SCALES,-1,2011-08-18 06:33:00,8.5,17719.0,United Kingdom,-8.5
,22784,LANTERN CREAM GAZEBO ,-2,2011-08-18 06:34:00,4.95,18178.0,United Kingdom,-9.9
,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",-1,2011-08-18 06:36:00,4.25,14937.0,Channel Islands,-4.25
,84949,SILVER HANGING T-LIGHT HOLDER,-3,2011-08-18 06:38:00,1.65,17340.0,United Kingdom,-4.95
,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,-1,2011-08-18 06:38:00,0.65,17340.0,United Kingdom,-0.65
,22729,ALARM CLOCK BAKELIKE ORANGE,-1,2011-08-18 06:39:00,3.75,17442.0,United Kingdom,-3.75
563650,79163,,-156,2011-08-18 10:43:00,0.0,,United Kingdom,-0.0
563652,22461,,-36,2011-08-18 10:43:00,0.0,,United Kingdom,-0.0
,22844,VINTAGE CREAM DOG FOOD CONTAINER,-12,2011-08-18 10:44:00,7.65,15311.0,United Kingdom,-91.8
,22778,GLASS CLOCHE SMALL,-24,2011-08-18 10:44:00,3.39,15311.0,United Kingdom,-81.36
,47351B,BLUE  VOILE LAMPSHADE,-48,2011-08-18 10:44:00,2.55,15311.0,United Kingdom,-122.4
,23165,LARGE CERAMIC TOP STORAGE JAR,-48,2011-08-18 10:44:00,1.45,15311.0,United Kingdom,-69.6
,84050,PINK HEART SHAPE EGG FRYING PAN,-1,2011-08-18 13:04:00,1.65,17243.0,United Kingdom,-1.65
,23184,BULL DOG BOTTLE OPENER,-2,2011-08-18 13:04:00,4.95,17243.0,United Kingdom,-9.9
563700,85106,,-553,2011-08-18 13:55:00,0.0,,United Kingdom,-0.0
563704,37342,,-66,2011-08-18 14:03:00,0.0,,United Kingdom,-0.0
563715,90120D,,-18,2011-08-18 16:08:00,0.0,,United Kingdom,-0.0
,22470,HEART OF WICKER LARGE,-1,2011-08-18 16:14:00,2.95,15706.0,United Kingdom,-2.95
,21232,STRAWBERRY CERAMIC TRINKET BOX,-4,2011-08-19 10:37:00,1.25,12528.0,Germany,-5.0
,22891,TEA FOR ONE POLKADOT,-1,2011-08-19 10:38:00,4.25,12362.0,Belgium,-4.25
,22659,LUNCH BOX I LOVE LONDON,-6,2011-08-19 10:38:00,1.95,12362.0,Belgium,-11.7
,22630,DOLLY GIRL LUNCH BOX,-1,2011-08-19 10:38:00,1.95,12362.0,Belgium,-1.95
,22730,ALARM CLOCK BAKELIKE IVORY,-8,2011-08-19 11:18:00,3.75,13048.0,United Kingdom,-30.0
,37495,FAIRY CAKE BIRTHDAY CANDLE SET,-4,2011-08-19 13:13:00,3.75,18241.0,United Kingdom,-15.0
,21789,KIDS RAIN MAC PINK,-19,2011-08-19 15:39:00,0.85,13090.0,United Kingdom,-16.15
,21788,KIDS RAIN MAC BLUE,-20,2011-08-19 15:39:00,0.85,13090.0,United Kingdom,-17.0
,21042,RED RETROSPOT APRON ,-1,2011-08-21 09:18:00,5.95,16330.0,United Kingdom,-5.95
,90064B,BLACK VINTAGE  CRYSTAL EARRINGS,-1,2011-08-21 09:18:00,3.75,16330.0,United Kingdom,-3.75
,22726,ALARM CLOCK BAKELIKE GREEN,-1,2011-08-21 10:55:00,3.75,17097.0,Spain,-3.75
,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,-1,2011-08-21 10:55:00,12.75,17097.0,Spain,-12.75
,23198,PANTRY MAGNETIC  SHOPPING LIST,-1,2011-08-21 13:47:00,1.45,14572.0,United Kingdom,-1.45
,23032,DRAWER KNOB CRACKLE GLAZE IVORY,-6,2011-08-22 10:30:00,1.65,13089.0,United Kingdom,-9.9
,23029,DRAWER KNOB CRACKLE GLAZE GREEN,-6,2011-08-22 10:30:00,1.65,13089.0,United Kingdom,-9.9
,21670,BLUE SPOT CERAMIC DRAWER KNOB,-6,2011-08-22 10:30:00,1.25,13089.0,United Kingdom,-7.5
,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,-1,2011-08-22 15:00:00,3.25,16184.0,United Kingdom,-3.25
,22423,REGENCY CAKESTAND 3 TIER,-150,2011-08-22 17:10:00,10.95,17949.0,United Kingdom,-1642.5
,23574,PACKING CHARGE,-1,2011-08-23 09:16:00,7.5,14911.0,EIRE,-7.5
,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,-2,2011-08-23 10:30:00,2.95,16550.0,United Kingdom,-5.9
,21658,GLASS  BEURRE DISH,-2,2011-08-23 10:30:00,3.95,16550.0,United Kingdom,-7.9
,23199,JUMBO BAG APPLES,-10,2011-08-23 10:38:00,2.08,12530.0,Germany,-20.8
,90070,RUBY GLASS CLUSTER BRACELET,-3,2011-08-23 10:38:00,5.95,12530.0,Germany,-17.85
,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",-1,2011-08-23 10:42:00,4.95,12428.0,Finland,-4.95
,22946,WOODEN ADVENT CALENDAR CREAM,-1,2011-08-23 10:55:00,16.95,14407.0,United Kingdom,-16.95
,23198,PANTRY MAGNETIC  SHOPPING LIST,-7,2011-08-23 11:02:00,1.45,12456.0,Switzerland,-10.15
,23196,VINTAGE LEAF MAGNETIC NOTEPAD,-8,2011-08-23 11:02:00,1.45,12456.0,Switzerland,-11.6
,22551,PLASTERS IN TIN SPACEBOY,-1,2011-08-23 11:02:00,1.65,12456.0,Switzerland,-1.65
,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,-1,2011-08-23 11:02:00,3.75,12456.0,Switzerland,-3.75
,22662,LUNCH BAG DOLLY GIRL DESIGN,-1,2011-08-23 11:36:00,1.65,12753.0,Japan,-1.65
,20979,36 PENCILS TUBE RED RETROSPOT,-16,2011-08-23 11:36:00,1.25,12753.0,Japan,-20.0
